,buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
5144,631a63e48755a8a9896297ea,2023-08-26,128,2,202485,101242.5,1518,0,0.0,2,1,2,0,Seasonal Buyer
5147,631a63e78755a8a98962989b,2023-10-01,92,7,62271000,8895857.142857144,467030,0,0.0,2,1,1,0,Seasonal Buyer
5155,631a63ee8755a8a989629a43,2023-08-15,139,1,110000,110000.0,825,1,50000.0,1,1,1,0,Seasonal Buyer
5159,631a63f0cdc00cf233d30f36,2023-09-15,108,1,33000,33000.0,247,0,0.0,1,1,1,0,Seasonal Buyer
5162,631a63f18755a8a989629aef,2023-10-05,88,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5164,631a63f28755a8a989629b1f,2023-06-27,188,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5174,631a63f68755a8a989629c3c,2023-07-11,174,1,943167,943167.0,7073,0,0.0,1,1,1,0,Seasonal Buyer
5176,631a63f78755a8a989629c93,2023-09-07,116,3,63294700,21098233.333333332,474709,0,0.0,1,1,1,0,Seasonal Buyer
5179,631a63f88755a8a989629cc5,2023-08-10,144,1,299700,299700.0,2247,0,0.0,1,1,1,0,Seasonal Buyer
5184,631a63ffcdc00cf233d3117b,2023-10-11,82,2,1137750,568875.0,8533,0,0.0,2,2,2,0,Seasonal Buyer
5186,631a64057476cace45386444,2023-09-19,104,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5188,631a64057476cace45386457,2023-09-07,116,2,153000,76500.0,1147,2,75000.0,2,1,1,0,Seasonal Buyer
5194,631a6407cdc00cf233d31258,2023-09-09,114,1,70000,70000.0,525,0,0.0,1,1,1,0,Seasonal Buyer
5196,631a64087476cace453864cc,2023-09-05,118,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5197,631a64087476cace453864d4,2023-10-12,81,2,153000,76500.0,1147,2,75000.0,2,1,1,0,Seasonal Buyer
5199,631a6408cdc00cf233d31275,2023-10-21,72,1,74000,74000.0,555,1,32500.0,1,1,1,0,Seasonal Buyer
5201,631a64098755a8a989629fb0,2023-09-28,95,1,349650,349650.0,2622,0,0.0,1,1,1,0,Seasonal Buyer
5207,631a640f7476cace453865fa,2023-10-21,72,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5208,631a640f7476cace45386605,2023-09-30,93,2,153500,76750.0,1151,2,75000.0,2,1,1,0,Seasonal Buyer
5209,631a64107476cace4538660c,2023-08-04,150,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5210,631a64108755a8a98962a0c4,2023-07-13,172,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5213,631a64108755a8a98962a0de,2023-07-14,171,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5216,631a64117476cace45386644,2023-08-10,144,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5219,631a64118755a8a98962a108,2023-10-12,81,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5222,631a64127476cace45386690,2023-09-27,96,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5228,631a64138755a8a98962a164,2023-10-26,67,1,120000,120000.0,900,1,50000.0,1,1,1,0,Seasonal Buyer
5230,631a64147476cace453866dd,2023-07-19,166,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5247,631a64188755a8a98962a22d,2023-08-19,135,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5248,631a6418cdc00cf233d31455,2023-09-27,96,1,499500,499500.0,3746,0,0.0,1,1,1,0,Seasonal Buyer
5250,631a64198755a8a98962a26a,2023-10-10,83,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5253,631a641a8755a8a98962a28d,2023-09-08,115,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5256,631a641c8755a8a98962a2e3,2023-07-26,159,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5257,631a641d8755a8a98962a30e,2023-10-20,73,1,108000,108000.0,810,1,50000.0,1,1,1,0,Seasonal Buyer
5264,631a641f8755a8a98962a34c,2023-06-30,185,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5265,631a641f8755a8a98962a359,2023-09-13,110,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5268,631a64208755a8a98962a38d,2023-10-03,90,1,104000,104000.0,780,1,50000.0,1,1,1,0,Seasonal Buyer
5269,631a64208755a8a98962a3a0,2023-09-27,96,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5270,631a64208755a8a98962a3b1,2023-07-26,159,1,110000,110000.0,825,1,50000.0,1,1,1,0,Seasonal Buyer
5273,631a64218755a8a98962a3c5,2023-07-18,167,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5275,631a64228755a8a98962a3e3,2023-07-28,157,1,110000,110000.0,825,1,50000.0,1,1,1,0,Seasonal Buyer
5288,631a642dcdc00cf233d316ec,2023-08-20,134,2,251500,125750.0,1885,2,100000.0,2,1,1,0,Seasonal Buyer
5294,631a6430cdc00cf233d3175c,2023-08-22,132,1,188850,188850.0,1416,1,50000.0,1,1,1,0,Seasonal Buyer
5297,631a6432cdc00cf233d3178c,2023-10-11,82,2,309800,154900.0,2323,2,100000.0,1,1,1,0,Seasonal Buyer
5301,631a6433cdc00cf233d317bf,2023-07-22,163,1,199000,199000.0,1492,0,0.0,1,1,1,0,Seasonal Buyer
5303,631a6437cdc00cf233d31832,2023-10-06,87,1,52170,52170.0,391,0,0.0,1,1,1,0,Seasonal Buyer
5306,631a6438cdc00cf233d31856,2023-10-12,81,4,472147,118036.75,3539,2,100000.0,2,1,1,0,Seasonal Buyer
5307,631a6439cdc00cf233d31869,2023-09-09,114,1,130980,130980.0,982,0,0.0,1,1,1,0,Seasonal Buyer
5311,631a643e7476cace45386e12,2023-10-05,88,2,158000,79000.0,1185,2,75000.0,2,1,1,0,Seasonal Buyer
5312,631a643e8755a8a98962a874,2023-09-28,95,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5315,631a643f8755a8a98962a8a6,2023-09-24,99,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5319,631a64408755a8a98962a8d0,2023-08-10,144,1,115000,115000.0,862,1,50000.0,1,1,1,0,Seasonal Buyer
5321,631a64408755a8a98962a8e7,2023-08-15,139,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5322,631a64408755a8a98962a8ed,2023-07-07,178,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5323,631a64408755a8a98962a8f6,2023-07-27,158,1,98500,98500.0,738,1,49250.0,1,1,1,0,Seasonal Buyer
5324,631a64417476cace45386e83,2023-09-14,109,2,120000,60000.0,900,2,60000.0,2,1,1,0,Seasonal Buyer
5325,631a64418755a8a98962a902,2023-08-10,144,1,92000,92000.0,690,1,46000.0,1,1,1,0,Seasonal Buyer
5326,631a64418755a8a98962a917,2023-10-21,72,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5333,631a64438755a8a98962a97c,2023-10-04,89,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5334,631a6443cdc00cf233d319ae,2023-06-30,185,1,125500,125500.0,941,1,50000.0,1,1,1,0,Seasonal Buyer
5339,631a6444cdc00cf233d319be,2023-10-13,80,2,4069149,2034574.5,30518,0,0.0,1,1,1,0,Seasonal Buyer
5341,631a64458755a8a98962a9e3,2023-10-17,76,3,3459900,1153300.0,25947,0,0.0,3,1,1,0,Seasonal Buyer
5342,631a64458755a8a98962a9ea,2023-10-11,82,1,22406280,22406280.0,168047,0,0.0,1,1,1,0,Seasonal Buyer
5343,631a6445cdc00cf233d319fb,2023-08-12,142,1,249750,249750.0,1873,0,0.0,1,1,1,0,Seasonal Buyer
5346,631a64468755a8a98962aa26,2023-10-12,81,6,284393877,47398979.5,2132950,0,0.0,2,2,2,0,Seasonal Buyer
5353,631a644ccdc00cf233d31ab4,2023-10-21,72,3,305536,101845.33333333333,2290,3,150000.0,3,1,2,0,Seasonal Buyer
5354,631a644ccdc00cf233d31ad5,2023-08-12,142,8,188704019,23588002.375,1415277,0,0.0,4,3,4,0,Seasonal Buyer
5356,631a644dcdc00cf233d31ae7,2023-07-25,160,3,439603,146534.33333333334,3296,0,0.0,2,1,1,0,Seasonal Buyer
5357,631a644dcdc00cf233d31aeb,2023-09-19,104,4,9213600,2303400.0,69101,0,0.0,1,1,1,0,Seasonal Buyer
5359,631a644fcdc00cf233d31b21,2023-07-19,166,1,201000,201000.0,1507,1,50000.0,1,1,1,0,Seasonal Buyer
5362,631a6451cdc00cf233d31b68,2023-09-20,103,1,225200,225200.0,1689,1,50000.0,1,1,1,0,Seasonal Buyer
5365,631a6454cdc00cf233d31bc1,2023-06-29,186,1,208800,208800.0,1566,1,50000.0,1,1,1,0,Seasonal Buyer
5373,631a645a7476cace45387280,2023-08-31,123,2,158000,79000.0,1185,2,75000.0,2,1,1,0,Seasonal Buyer
5374,631a645c8755a8a98962add7,2023-10-11,82,1,48840,48840.0,366,0,0.0,1,1,1,0,Seasonal Buyer
5379,631a64657476cace45387464,2023-09-28,95,2,153000,76500.0,1147,2,75000.0,2,1,1,0,Seasonal Buyer
5381,631a6465cdc00cf233d31dda,2023-07-25,160,1,126873,126873.0,951,0,0.0,1,1,1,0,Seasonal Buyer
5384,631a64678755a8a98962af98,2023-10-10,83,2,3314700,1657350.0,24860,0,0.0,2,2,2,0,Seasonal Buyer
5385,631a646b7476cace45387540,2023-09-29,94,4,585560,146390.0,4391,1,25500.0,3,2,3,0,Seasonal Buyer
5387,631a646b8755a8a98962b048,2023-08-24,130,1,103500,103500.0,776,1,50000.0,1,1,1,0,Seasonal Buyer
5388,631a646b8755a8a98962b05b,2023-10-11,82,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5389,631a646bcdc00cf233d31ea8,2023-09-30,93,1,79768,79768.0,598,1,35000.0,1,1,1,0,Seasonal Buyer
5394,631a646ecdc00cf233d31f0e,2023-08-13,141,1,111666,111666.0,837,0,0.0,1,1,1,0,Seasonal Buyer
5397,631a646fcdc00cf233d31f16,2023-10-06,87,1,126096,126096.0,945,0,0.0,1,1,1,0,Seasonal Buyer
5398,631a64717476cace4538762e,2023-08-25,129,2,156000,78000.0,1170,2,75000.0,2,1,1,0,Seasonal Buyer
5402,631a64737476cace45387694,2023-09-09,114,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5404,631a6474cdc00cf233d31fac,2023-07-23,162,1,250000,250000.0,1875,1,50000.0,1,1,1,0,Seasonal Buyer
5405,631a6474cdc00cf233d31fb8,2023-10-10,83,1,108880,108880.0,816,1,50000.0,1,1,1,0,Seasonal Buyer
5407,631a64758755a8a98962b200,2023-10-05,88,2,9476000,4738000.0,71069,0,0.0,1,1,1,0,Seasonal Buyer
5412,631a6476cdc00cf233d31ffd,2023-09-06,117,1,222000,222000.0,1665,0,0.0,1,1,1,0,Seasonal Buyer
5414,631a6477cdc00cf233d3201b,2023-09-30,93,2,1240980,620490.0,9306,0,0.0,1,1,1,0,Seasonal Buyer
5417,631a647acdc00cf233d32078,2023-10-17,76,1,217431,217431.0,1630,1,50000.0,1,1,1,0,Seasonal Buyer
5422,631a647ccdc00cf233d320b3,2023-07-15,170,2,423798,211899.0,3177,0,0.0,1,1,1,0,Seasonal Buyer
5425,631a647dcdc00cf233d320db,2023-08-11,143,1,63048,63048.0,472,0,0.0,1,1,1,0,Seasonal Buyer
5426,631a647f7476cace45387848,2023-06-30,185,2,164000,82000.0,1230,2,75000.0,2,1,1,0,Seasonal Buyer
5427,631a647f7476cace4538785d,2023-10-07,86,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5429,631a64808755a8a98962b3d3,2023-08-05,149,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5431,631a64818755a8a98962b3f4,2023-09-29,94,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5432,631a64818755a8a98962b402,2023-07-27,158,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5437,631a64828755a8a98962b41e,2023-10-04,89,1,101000,101000.0,757,1,50000.0,1,1,1,0,Seasonal Buyer
5438,631a64828755a8a98962b42c,2023-07-25,160,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5441,631a64828755a8a98962b43c,2023-09-14,109,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5442,631a64838755a8a98962b454,2023-09-08,115,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5445,631a6483cdc00cf233d32186,2023-07-05,180,1,115107,115107.0,863,0,0.0,1,1,1,0,Seasonal Buyer
5448,631a6484cdc00cf233d3219c,2023-10-05,88,1,116217,116217.0,871,0,0.0,1,1,1,0,Seasonal Buyer
5457,631a64868755a8a98962b4d7,2023-08-19,135,1,110000,110000.0,825,1,50000.0,1,1,1,0,Seasonal Buyer
5460,631a64868755a8a98962b4ff,2023-10-07,86,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5461,631a6486cdc00cf233d321d0,2023-10-24,69,1,118881,118881.0,891,0,0.0,1,1,1,0,Seasonal Buyer
5464,631a6487cdc00cf233d321ff,2023-08-23,131,2,266514,133257.0,1998,2,100000.0,1,1,1,0,Seasonal Buyer
5469,631a64898755a8a98962b577,2023-10-12,81,5,3314922,662984.4,24860,0,0.0,3,3,3,0,Seasonal Buyer
5471,631a6489cdc00cf233d3222f,2023-07-07,178,1,6325523,6325523.0,47441,0,0.0,1,1,1,0,Seasonal Buyer
5474,631a648acdc00cf233d32259,2023-07-20,165,1,536130,536130.0,4020,0,0.0,1,1,1,0,Seasonal Buyer
5475,631a648b8755a8a98962b5cd,2023-07-12,173,1,95000,95000.0,712,0,0.0,1,1,1,0,Seasonal Buyer
5478,631a648f8755a8a98962b660,2023-08-02,152,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5494,631a649b8755a8a98962b87f,2023-10-11,82,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5496,631a649f7476cace45387cf6,2023-10-12,81,1,163956,163956.0,1229,1,50000.0,1,1,1,0,Seasonal Buyer
5498,631a64a0cdc00cf233d324ec,2023-07-13,172,1,124100,124100.0,930,1,50000.0,1,1,1,0,Seasonal Buyer
5499,631a64a3cdc00cf233d32546,2023-07-15,170,1,53000,53000.0,397,0,0.0,1,1,1,0,Seasonal Buyer
5500,631a64a4cdc00cf233d3257e,2023-08-12,142,1,161746,161746.0,1213,1,50000.0,1,1,1,0,Seasonal Buyer
5505,631a64a7cdc00cf233d325d6,2023-06-27,188,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
5512,631a64b4cdc00cf233d32753,2023-10-12,81,3,134651710,44883903.333333336,1009887,0,0.0,2,1,1,0,Seasonal Buyer
5516,631a64b77476cace4538804d,2023-10-06,87,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5520,631a64bfcdc00cf233d328b2,2023-09-27,96,1,117327,117327.0,879,0,0.0,1,1,1,0,Seasonal Buyer
5521,631a64c07476cace453881af,2023-09-27,96,2,153000,76500.0,1147,2,75000.0,2,1,1,0,Seasonal Buyer
5523,631a64c37476cace4538821b,2023-10-02,91,2,153500,76750.0,1151,2,75000.0,2,1,1,0,Seasonal Buyer
5524,631a64c3cdc00cf233d32923,2023-07-29,156,4,352605,88151.25,2643,0,0.0,3,2,3,0,Seasonal Buyer
5528,631a64c8cdc00cf233d329c9,2023-08-24,130,1,118881,118881.0,891,0,0.0,1,1,1,0,Seasonal Buyer
5533,631a64cecdc00cf233d32a8b,2023-07-12,173,1,126096,126096.0,945,0,0.0,1,1,1,0,Seasonal Buyer
5535,631a64d0cdc00cf233d32aca,2023-07-27,158,1,167499,167499.0,1256,0,0.0,1,1,1,0,Seasonal Buyer
5537,631a64d37476cace4538845e,2023-10-02,91,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5544,631a64d87476cace45388542,2023-07-08,177,2,153000,76500.0,1147,2,75000.0,2,1,1,0,Seasonal Buyer
5549,631a64d9cdc00cf233d32bdd,2023-09-26,97,1,179265,179265.0,1344,0,0.0,1,1,1,0,Seasonal Buyer
5550,631a64da7476cace4538858b,2023-10-05,88,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5551,631a64dacdc00cf233d32bfc,2023-07-26,159,1,116217,116217.0,871,0,0.0,1,1,1,0,Seasonal Buyer
5555,631a64dbcdc00cf233d32c0e,2023-10-12,81,1,117327,117327.0,879,0,0.0,1,1,1,0,Seasonal Buyer
5557,631a64dd7476cace453885ff,2023-07-29,156,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5560,631a64de7476cace4538862b,2023-10-11,82,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5561,631a64df7476cace45388674,2023-08-23,131,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5562,631a64e5cdc00cf233d32d4b,2023-08-10,144,1,112220,112220.0,841,1,50000.0,1,1,1,0,Seasonal Buyer
5565,631a64eccdc00cf233d32e55,2023-10-12,81,1,126096,126096.0,945,0,0.0,1,1,1,0,Seasonal Buyer
5568,631a64ef7476cace453888a6,2023-09-01,122,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5570,631a64f27476cace45388922,2023-10-11,82,2,153000,76500.0,1147,2,75000.0,2,1,1,0,Seasonal Buyer
5571,631a64f27476cace4538892f,2023-10-26,67,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5575,631a64fd8755a8a98962c65d,2023-10-04,89,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5579,631a64ff8755a8a98962c6a7,2023-09-06,117,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5583,631a65008755a8a98962c6ca,2023-07-09,176,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5587,631a65018755a8a98962c6ed,2023-07-07,178,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5590,631a65018755a8a98962c702,2023-08-11,143,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5591,631a65018755a8a98962c709,2023-06-27,188,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5592,631a65018755a8a98962c710,2023-10-25,68,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5594,631a65028755a8a98962c729,2023-07-21,164,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5596,631a65028755a8a98962c72f,2023-10-10,83,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5597,631a65038755a8a98962c758,2023-10-12,81,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5601,631a65058755a8a98962c7a1,2023-10-09,84,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5605,631a65068755a8a98962c7dd,2023-10-24,69,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5610,631a650d7476cace45388d32,2023-07-18,167,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5612,631a65107476cace45388d93,2023-06-28,187,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5613,631a65117476cace45388dd5,2023-08-19,135,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5614,631a65117476cace45388ddc,2023-09-27,96,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5619,631a65178755a8a98962ca8a,2023-08-23,131,1,101000,101000.0,757,1,50000.0,1,1,1,0,Seasonal Buyer
5624,631a651acdc00cf233d33411,2023-09-14,109,1,227460,227460.0,1705,1,50000.0,1,1,1,0,Seasonal Buyer
5627,631a651b8755a8a98962cb6e,2023-10-17,76,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5629,631a651c8755a8a98962cb96,2023-08-01,153,1,103500,103500.0,776,1,50000.0,1,1,1,0,Seasonal Buyer
5632,631a651f8755a8a98962cbef,2023-07-01,184,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5635,631a65208755a8a98962cc38,2023-10-19,74,1,103500,103500.0,776,1,50000.0,1,1,1,0,Seasonal Buyer
5637,631a65218755a8a98962cc69,2023-09-07,116,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5639,631a65238755a8a98962ccbb,2023-10-10,83,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5640,631a65238755a8a98962ccc2,2023-06-28,187,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5642,631a65248755a8a98962ccf8,2023-07-11,174,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5643,631a65248755a8a98962ccff,2023-10-18,75,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5645,631a65258755a8a98962cd0d,2023-08-08,146,1,101000,101000.0,757,1,50000.0,1,1,1,0,Seasonal Buyer
5648,631a65258755a8a98962cd37,2023-07-26,159,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5650,631a65268755a8a98962cd51,2023-10-20,73,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5653,631a65268755a8a98962cd64,2023-07-19,166,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5654,631a65278755a8a98962cd72,2023-07-20,165,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5655,631a65278755a8a98962cd79,2023-07-28,157,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5659,631a65288755a8a98962cda3,2023-10-18,75,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5662,631a652b8755a8a98962ce23,2023-08-01,153,1,101000,101000.0,757,1,50000.0,1,1,1,0,Seasonal Buyer
5663,631a652b8755a8a98962ce25,2023-08-14,140,1,102000,102000.0,765,1,50000.0,1,1,1,0,Seasonal Buyer
5664,631a652b8755a8a98962ce3b,2023-09-08,115,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5665,631a652c8755a8a98962ce59,2023-09-07,116,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5666,631a652c8755a8a98962ce60,2023-09-13,110,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5667,631a652c8755a8a98962ce67,2023-07-26,159,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5670,631a652d8755a8a98962ce79,2023-08-04,150,1,103000,103000.0,772,1,50000.0,1,1,1,0,Seasonal Buyer
5671,631a652d8755a8a98962ce91,2023-10-07,86,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5672,631a652d8755a8a98962ce98,2023-07-02,183,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5674,631a652d8755a8a98962cea6,2023-09-27,96,1,99000,99000.0,742,1,49500.0,1,1,1,0,Seasonal Buyer
5680,631a65347476cace453892fd,2023-07-12,173,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5687,631a65387476cace4538940d,2023-10-24,69,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5691,631a653a8755a8a98962d156,2023-10-14,79,5,28957306,5791461.2,217177,0,0.0,3,1,2,0,Seasonal Buyer
5692,631a653b7476cace453894d3,2023-07-08,177,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5696,631a653d7476cace4538952c,2023-09-30,93,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5701,631a65407476cace4538960c,2023-10-07,86,1,144300,144300.0,1082,0,0.0,1,1,1,0,Seasonal Buyer
5702,631a65418755a8a98962d305,2023-10-01,92,1,412000,412000.0,3090,0,0.0,1,1,1,0,Seasonal Buyer
5703,631a65427476cace4538965e,2023-10-12,81,3,254364640,84788213.33333333,1907734,0,0.0,1,1,1,0,Seasonal Buyer
5704,631a65437476cace453896ae,2023-10-12,81,2,27199662,13599831.0,203997,0,0.0,2,2,2,0,Seasonal Buyer
5705,631a65457476cace45389713,2023-10-11,82,4,350768880,87692220.0,2630765,0,0.0,1,1,1,0,Seasonal Buyer
5716,631a65587476cace45389a8e,2023-09-27,96,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5725,631a655e8755a8a98962d8ad,2023-07-22,163,1,622687,622687.0,4670,0,0.0,1,1,1,0,Seasonal Buyer
5730,631a65637476cace45389ce6,2023-07-25,160,1,313020,313020.0,2347,0,0.0,1,1,1,0,Seasonal Buyer
5734,631a65707476cace45389f68,2023-10-07,86,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5739,631a657d7476cace4538a206,2023-10-18,75,2,2173060,1086530.0,16297,0,0.0,2,1,1,0,Seasonal Buyer
5745,631a65827476cace4538a314,2023-10-12,81,4,155339144,38834786.0,1165042,0,0.0,3,1,1,0,Seasonal Buyer
5747,631a65868755a8a98962df57,2023-07-06,179,1,752580000,752580000.0,1881450,0,0.0,1,1,1,0,Seasonal Buyer
5748,631a65878755a8a98962df63,2023-10-07,86,2,169970000,84985000.0,1274774,0,0.0,1,1,1,0,Seasonal Buyer
5754,631a65917476cace4538a647,2023-10-12,81,5,4175669,835133.8,31316,0,0.0,5,2,4,0,Seasonal Buyer
5756,631a65967476cace4538a73d,2023-09-28,95,1,314130,314130.0,2355,0,0.0,1,1,1,0,Seasonal Buyer
5762,631a65978755a8a98962e2cb,2023-09-05,118,1,1278841,1278841.0,9591,0,0.0,1,1,1,0,Seasonal Buyer
5768,631a65a07476cace4538a9a6,2023-08-03,151,2,154500,77250.0,1158,2,75000.0,2,1,1,0,Seasonal Buyer
5772,631a65a28755a8a98962e558,2023-10-24,69,8,632487330,79060916.25,4743653,0,0.0,3,1,2,0,Seasonal Buyer
5775,631a65a57476cace4538aafd,2023-10-10,83,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5776,631a65a57476cace4538ab04,2023-08-09,145,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5777,631a65a57476cace4538ab10,2023-07-02,183,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5779,631a65a77476cace4538ab81,2023-09-15,108,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5783,631a65aa7476cace4538ac2d,2023-10-12,81,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5785,631a65ab7476cace4538ac9e,2023-08-29,125,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
5788,631a65ae8755a8a98962e83a,2023-10-03,90,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
5790,631a65af8755a8a98962e86a,2023-08-19,135,1,2293000,2293000.0,17197,0,0.0,1,1,1,0,Seasonal Buyer
5791,631a65af8755a8a98962e86c,2023-09-29,94,1,104500,104500.0,783,1,50000.0,1,1,1,0,Seasonal Buyer
