buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
631a611baa3096cbda282e4d,2023-04-08,268,1,71000,71000.0,532,1,35500.0,1,1,1,1,Small Order Occasional Buyer
631a611caa3096cbda282e7f,2023-06-16,199,2,208000,104000.0,1560,2,100000.0,2,1,1,1,Small Order Occasional Buyer
631a6122aa3096cbda283031,2023-05-31,215,2,208000,104000.0,1560,2,100000.0,2,1,1,1,Small Order Occasional Buyer
631a6129aa3096cbda2831c6,2023-05-30,216,2,210000,105000.0,1575,2,100000.0,2,1,1,1,Small Order Occasional Buyer
631a6130aa3096cbda283396,2023-05-25,221,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a6131aa3096cbda2833d0,2023-04-19,257,1,18204000,18204000.0,136530,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61328755a8a989616fbc,2023-01-27,339,1,31110,31110.0,233,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61358755a8a989617059,2023-05-23,223,3,2085898,695299.3333333334,15642,0,0.0,3,2,3,1,Small Order Occasional Buyer
631a6138aa3096cbda283535,2023-06-11,204,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a613faa3096cbda283664,2023-04-14,262,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a6142aa3096cbda2836ec,2023-03-02,305,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a6146aa3096cbda2837a7,2023-02-10,325,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a6146aa3096cbda2837a9,2023-06-09,206,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a6147aa3096cbda2837e3,2023-06-06,209,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a6147aa3096cbda28380c,2023-02-02,333,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a614baa3096cbda2838a7,2023-06-14,201,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a614baa3096cbda2838b2,2023-04-20,256,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a614faa3096cbda283992,2023-04-05,271,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a6151aa3096cbda2839f6,2023-06-08,207,1,117660,117660.0,882,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6154aa3096cbda283a8c,2023-04-06,270,1,115440,115440.0,865,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a61578755a8a98961761f,2023-02-21,314,1,1138500,1138500.0,8538,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6157aa3096cbda283b2a,2023-03-17,290,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6158aa3096cbda283b3b,2023-06-20,195,1,115440,115440.0,865,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a615daa3096cbda283c36,2023-02-19,316,1,1118880,1118880.0,8391,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a615eaa3096cbda283c64,2023-01-25,341,1,137500,137500.0,1031,1,75000.0,1,1,1,1,Small Order Occasional Buyer
631a6161aa3096cbda283d01,2023-03-10,297,2,204500,102250.0,1533,2,100000.0,2,1,1,1,Small Order Occasional Buyer
631a6162aa3096cbda283d5a,2023-04-18,258,2,220000,110000.0,1650,2,100000.0,2,1,1,1,Small Order Occasional Buyer
631a6164aa3096cbda283d85,2023-02-04,331,1,115440,115440.0,865,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6165aa3096cbda283dc5,2023-04-13,263,1,115440,115440.0,865,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6167aa3096cbda283e1f,2023-01-14,352,1,115000,115000.0,862,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a61688755a8a989617932,2023-01-19,347,1,224000,224000.0,1680,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6168aa3096cbda283e53,2023-03-22,285,1,115000,115000.0,862,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6168aa3096cbda283e68,2023-01-17,349,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a616aaa3096cbda283ebe,2023-02-24,311,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a616caa3096cbda283f37,2023-06-03,212,3,298794,99598.0,2240,3,186000.0,3,1,2,1,Small Order Occasional Buyer
631a616faa3096cbda283fc1,2023-06-21,194,1,74000,74000.0,555,1,32500.0,1,1,1,1,Small Order Occasional Buyer
631a6171aa3096cbda284051,2023-05-13,233,1,115440,115440.0,865,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a617aaa3096cbda284211,2023-04-07,269,1,74000,74000.0,555,1,32500.0,1,1,1,1,Small Order Occasional Buyer
631a6182aa3096cbda28439d,2023-02-24,311,1,35520,35520.0,266,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6183aa3096cbda2843ee,2023-06-20,195,1,17649,17649.0,132,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6187aa3096cbda2844a9,2023-03-04,303,1,200799,200799.0,1505,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6187aa3096cbda2844be,2023-06-13,202,1,37740,37740.0,283,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6189aa3096cbda284520,2023-02-22,313,1,25500,25500.0,191,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a618b8755a8a989617f9a,2023-02-10,325,1,850000,850000.0,6375,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a618baa3096cbda284593,2023-05-12,234,1,71000,71000.0,532,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6190aa3096cbda2846a7,2023-01-24,342,1,106449,106449.0,798,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6191aa3096cbda2846e0,2023-03-14,293,1,13500,13500.0,101,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6195aa3096cbda2847ac,2023-05-11,235,2,33744,16872.0,252,0,0.0,2,2,2,1,Small Order Occasional Buyer
631a619b8755a8a9896182da,2023-05-10,236,1,1176600,1176600.0,8824,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a619baa3096cbda2848f3,2023-06-07,208,1,17205,17205.0,129,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a619caa3096cbda284914,2023-04-18,258,2,208000,104000.0,1560,2,100000.0,2,1,1,1,Small Order Occasional Buyer
631a619caa3096cbda28491e,2023-05-11,235,1,71000,71000.0,532,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a619eaa3096cbda284997,2023-04-06,270,2,21090,10545.0,157,0,0.0,2,1,1,1,Small Order Occasional Buyer
631a61a0aa3096cbda2849f5,2023-04-20,256,1,19425,19425.0,145,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a0aa3096cbda284a01,2023-06-05,210,1,109700,109700.0,822,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a1aa3096cbda284a33,2023-03-10,297,1,67378,67378.0,505,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a2aa3096cbda284a5c,2023-03-10,297,1,32000,32000.0,240,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a2aa3096cbda284a7d,2023-04-22,254,1,19768,19768.0,148,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a3aa3096cbda284a8a,2023-03-10,297,1,10000,10000.0,75,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a4aa3096cbda284af8,2023-03-14,293,1,32190,32190.0,241,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a5aa3096cbda284b15,2023-05-20,226,1,20646,20646.0,154,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a7aa3096cbda284b6e,2023-03-21,286,1,67044,67044.0,502,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a8aa3096cbda284b9f,2023-06-21,194,1,65000,65000.0,487,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a8aa3096cbda284bb0,2023-03-07,300,1,22200,22200.0,166,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61a98755a8a9896185dd,2023-01-19,347,1,139900,139900.0,1049,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a61aaaa3096cbda284c3c,2023-06-17,198,1,13320,13320.0,99,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61aeaa3096cbda284d00,2023-01-13,353,1,13986,13986.0,104,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61b4aa3096cbda284e5f,2023-05-18,228,1,50505000,50505000.0,378787,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61b5aa3096cbda284e9e,2023-05-10,236,1,1500,1500.0,11,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61b6aa3096cbda284eb1,2023-03-25,282,1,16650000,16650000.0,124875,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61b98755a8a98961891c,2023-04-23,253,1,549494,549494.0,4121,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61baaa3096cbda284fa9,2023-06-14,201,1,35520,35520.0,266,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61c38755a8a989618b20,2023-06-08,207,2,250410,125205.0,1877,0,0.0,2,2,2,1,Small Order Occasional Buyer
631a61d08755a8a989618dec,2023-01-20,346,1,44000,44000.0,330,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61ed8755a8a989619426,2023-05-23,223,1,33000,33000.0,247,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a61f98755a8a9896196c7,2023-03-25,282,1,92980000,92980000.0,697350,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6201aa3096cbda285f5e,2023-06-09,206,2,3762900,1881450.0,28221,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a62138755a8a989619c6c,2023-05-19,227,1,22330,22330.0,167,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6215aa3096cbda286396,2023-05-12,234,1,14430,14430.0,108,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a622caa3096cbda28689c,2023-03-18,289,1,22549,22549.0,169,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a622eaa3096cbda2868ec,2023-02-24,311,2,72150000,36075000.0,541125,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a62378755a8a98961a433,2023-03-04,303,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62398755a8a98961a4d2,2023-05-18,228,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a623a8755a8a98961a50f,2023-06-13,202,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a623a8755a8a98961a516,2023-05-10,236,1,100000,100000.0,750,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a623a8755a8a98961a51b,2023-03-04,303,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a623d8755a8a98961a5d7,2023-03-17,290,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a623faa3096cbda286c97,2023-05-20,226,1,2185590,2185590.0,16391,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a62408755a8a98961a680,2023-05-19,227,1,50000,50000.0,375,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6240aa3096cbda286cf5,2023-06-14,201,3,242260,80753.33333333333,1815,0,0.0,2,1,1,1,Small Order Occasional Buyer
631a62418755a8a98961a69f,2023-05-10,236,1,50000,50000.0,375,1,25000.0,1,1,1,1,Small Order Occasional Buyer
631a62428755a8a98961a6b9,2023-01-14,352,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62428755a8a98961a6c2,2023-06-03,212,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62428755a8a98961a6d5,2023-06-10,205,1,150000,150000.0,1125,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62438755a8a98961a724,2023-01-25,341,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62438755a8a98961a72a,2023-04-27,249,1,150000,150000.0,1125,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62458755a8a98961a782,2023-03-18,289,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62458755a8a98961a7a4,2023-03-17,290,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62468755a8a98961a7bc,2023-04-26,250,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62478755a8a98961a7ff,2023-06-23,192,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62478755a8a98961a80d,2023-04-13,263,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62488755a8a98961a841,2023-01-24,342,1,50000,50000.0,375,1,25000.0,1,1,1,1,Small Order Occasional Buyer
631a62498755a8a98961a887,2023-03-04,303,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624a8755a8a98961a8a2,2023-06-07,208,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624b8755a8a98961a90b,2023-06-07,208,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624c8755a8a98961a944,2023-06-16,199,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624d8755a8a98961a959,2023-04-12,264,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624d8755a8a98961a960,2023-02-24,311,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624d8755a8a98961a96e,2023-06-09,206,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624d8755a8a98961a97d,2023-05-12,234,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624d8755a8a98961a98a,2023-02-18,317,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624e8755a8a98961a9c0,2023-04-14,262,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a624f8755a8a98961a9f0,2023-03-03,304,1,150000,150000.0,1125,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62508755a8a98961aa11,2023-06-19,196,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62508755a8a98961aa27,2023-04-05,271,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62518755a8a98961aa3c,2023-02-25,310,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62518755a8a98961aa4a,2023-02-21,314,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62518755a8a98961aa66,2023-06-15,200,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62518755a8a98961aa73,2023-03-04,303,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62538755a8a98961aaaf,2023-02-15,320,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62538755a8a98961aaee,2023-04-12,264,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62548755a8a98961ab17,2023-01-13,353,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62548755a8a98961ab34,2023-03-26,281,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62568755a8a98961ab85,2023-02-25,310,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62568755a8a98961ab96,2023-05-20,226,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62578755a8a98961abea,2023-04-21,255,1,50000,50000.0,375,1,25000.0,1,1,1,1,Small Order Occasional Buyer
631a62598755a8a98961ac50,2023-06-22,193,2,204964,102482.0,1536,2,95800.0,2,2,2,1,Small Order Occasional Buyer
631a6259aa3096cbda28727d,2023-03-21,286,1,41958,41958.0,314,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a625a8755a8a98961ac76,2023-03-15,292,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a625b8755a8a98961acac,2023-02-08,327,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a625b8755a8a98961acb9,2023-06-10,205,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a625c8755a8a98961ad0a,2023-05-21,225,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a625c8755a8a98961ad1e,2023-02-08,327,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a625c8755a8a98961ad25,2023-02-14,321,1,123420,123420.0,925,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a625d8755a8a98961ad41,2023-02-24,311,1,117700,117700.0,882,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a625d8755a8a98961ad47,2023-02-23,312,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a625daa3096cbda28736e,2023-04-25,251,1,449550,449550.0,3371,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a62638755a8a98961ae88,2023-06-09,206,1,104000,104000.0,780,1,40000.0,1,1,1,1,Small Order Occasional Buyer
631a62648755a8a98961aedc,2023-02-16,319,2,223300,111650.0,1674,2,98000.0,2,1,2,1,Small Order Occasional Buyer
631a62658755a8a98961af37,2023-03-25,282,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62668755a8a98961af6b,2023-04-08,268,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62678755a8a98961af9c,2023-06-20,195,1,101200,101200.0,759,1,46000.0,1,1,1,1,Small Order Occasional Buyer
631a62678755a8a98961afaa,2023-05-18,228,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a62688755a8a98961afc6,2023-01-12,354,1,103730,103730.0,777,1,47150.0,1,1,1,1,Small Order Occasional Buyer
631a626a8755a8a98961b04d,2023-02-23,312,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a626a8755a8a98961b059,2023-03-18,289,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a626a8755a8a98961b06e,2023-05-12,234,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a626b8755a8a98961b083,2023-03-17,290,1,100000,100000.0,750,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a626c8755a8a98961b0d5,2023-03-25,282,1,50000,50000.0,375,1,25000.0,1,1,1,1,Small Order Occasional Buyer
631a6347cdc00cf233d2e48f,2023-04-18,258,1,377000,377000.0,2827,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6352cdc00cf233d2e7e8,2023-03-25,282,1,78800,78800.0,591,1,35000.0,1,1,1,1,Small Order Occasional Buyer
631a6357cdc00cf233d2e959,2023-04-14,262,1,158000,158000.0,1185,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6359cdc00cf233d2ea0d,2023-02-23,312,1,320880,320880.0,2406,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a63d2cdc00cf233d30a38,2023-05-24,222,1,74000,74000.0,555,1,32500.0,1,1,1,1,Small Order Occasional Buyer
631a63d88755a8a9896294ea,2023-02-11,324,1,1810795,1810795.0,13580,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a63e08755a8a9896296ce,2023-04-26,250,1,2377675,2377675.0,17832,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a63e0cdc00cf233d30c69,2023-03-07,300,1,412365,412365.0,3092,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a63e58755a8a989629819,2023-01-03,363,1,34299000,34299000.0,257242,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a63eb8755a8a989629995,2023-01-26,340,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a63ef8755a8a989629a6f,2023-02-22,313,1,7988,7988.0,59,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a63ef8755a8a989629a89,2023-02-21,314,1,101000,101000.0,757,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a63f18755a8a989629ae3,2023-05-19,227,1,103000,103000.0,772,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a63f1cdc00cf233d30f5b,2023-05-19,227,1,5895000,5895000.0,44212,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a63f38755a8a989629b5d,2023-02-07,328,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64067476cace4538646d,2023-02-18,317,1,106560,106560.0,799,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6406cdc00cf233d31244,2023-03-10,297,1,152000,152000.0,1140,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6406cdc00cf233d31250,2023-03-25,282,1,2561535,2561535.0,19211,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6407cdc00cf233d31269,2023-03-14,293,1,7005765,7005765.0,52543,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a640e8755a8a98962a079,2023-04-19,257,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64108755a8a98962a0cc,2023-03-07,300,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64118755a8a98962a0f0,2023-04-22,254,1,115000,115000.0,862,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64127476cace45386671,2023-06-10,205,2,154500,77250.0,1158,2,75000.0,2,1,1,1,Small Order Occasional Buyer
631a64128755a8a98962a124,2023-04-08,268,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64128755a8a98962a140,2023-06-06,209,1,115000,115000.0,862,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64128755a8a98962a147,2023-03-11,296,1,115000,115000.0,862,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64138755a8a98962a16e,2023-06-10,205,1,140000,140000.0,1050,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64158755a8a98962a1ae,2023-04-04,272,1,108000,108000.0,810,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64168755a8a98962a1e2,2023-04-27,249,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64178755a8a98962a205,2023-05-25,221,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64178755a8a98962a20c,2023-06-18,197,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64187476cace4538677f,2023-03-15,292,2,154500,77250.0,1158,2,75000.0,2,1,1,1,Small Order Occasional Buyer
631a64198755a8a98962a254,2023-04-12,264,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64198755a8a98962a271,2023-05-24,222,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a641b8755a8a98962a2be,2023-05-12,234,1,101000,101000.0,757,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a641e8755a8a98962a340,2023-05-24,222,1,108000,108000.0,810,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a641f8755a8a98962a371,2023-04-21,255,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64218755a8a98962a3ba,2023-05-12,234,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64227476cace45386921,2023-06-24,191,2,154500,77250.0,1158,2,75000.0,2,1,1,1,Small Order Occasional Buyer
631a64228755a8a98962a3f9,2023-04-07,269,1,103000,103000.0,772,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64278755a8a98962a4b5,2023-04-06,270,2,833851,416925.5,6253,2,266700.0,2,1,2,1,Small Order Occasional Buyer
631a6437cdc00cf233d3182a,2023-04-21,255,1,113770,113770.0,853,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a643c8755a8a98962a83b,2023-01-29,337,1,11485180,11485180.0,86138,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a643ecdc00cf233d3190d,2023-03-15,292,2,215000,107500.0,1612,2,100000.0,2,1,2,1,Small Order Occasional Buyer
631a643f8755a8a98962a8a4,2023-05-10,236,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a643f8755a8a98962a8ac,2023-02-18,317,1,108000,108000.0,810,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64428755a8a98962a938,2023-03-15,292,1,99000,99000.0,742,1,49500.0,1,1,1,1,Small Order Occasional Buyer
631a64438755a8a98962a95e,2023-06-06,209,1,108000,108000.0,810,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64438755a8a98962a973,2023-04-18,258,1,99000,99000.0,742,1,49500.0,1,1,1,1,Small Order Occasional Buyer
631a64448755a8a98962a987,2023-06-13,202,1,98500,98500.0,738,1,49250.0,1,1,1,1,Small Order Occasional Buyer
631a64448755a8a98962a991,2023-05-25,221,1,99000,99000.0,742,1,49500.0,1,1,1,1,Small Order Occasional Buyer
631a64448755a8a98962a998,2023-06-09,206,1,99000,99000.0,742,1,49500.0,1,1,1,1,Small Order Occasional Buyer
631a64448755a8a98962a9a4,2023-02-02,333,1,97500,97500.0,731,1,48750.0,1,1,1,1,Small Order Occasional Buyer
631a64468755a8a98962aa1b,2023-06-07,208,1,104500,104500.0,783,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a64488755a8a98962aa4b,2023-02-07,328,1,125874,125874.0,944,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6448cdc00cf233d31a58,2023-06-17,198,1,150000,150000.0,1125,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a646c8755a8a98962b086,2023-01-10,356,1,99000,99000.0,742,1,49500.0,1,1,1,1,Small Order Occasional Buyer
631a6471cdc00cf233d31f5a,2023-03-07,300,1,151000,151000.0,1132,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6471cdc00cf233d31f62,2023-03-04,303,1,196000,196000.0,1470,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6471cdc00cf233d31f6a,2023-03-11,296,1,126768,126768.0,950,1,50000.0,1,1,1,1,Small Order Occasional Buyer
631a6473cdc00cf233d31f92,2023-01-24,342,1,116217,116217.0,871,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6474cdc00cf233d31fbc,2023-05-18,228,2,233988,116994.0,1754,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a64767476cace453876e3,2023-04-14,262,2,155500,77750.0,1165,2,75000.0,2,1,1,1,Small Order Occasional Buyer
631a6476cdc00cf233d31fec,2023-03-21,286,1,126873,126873.0,951,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6476cdc00cf233d31ff5,2023-05-24,222,1,120990,120990.0,907,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6477cdc00cf233d32006,2023-03-18,289,1,120990,120990.0,907,0,0.0,1,1,1,1,Small Order Occasional Buyer
631a6481cdc00cf233d32154,2023-05-24,222,1,79768,79768.0,598,1,35000.0,1,1,1,1,Small Order Occasional Buyer
631a64828755a8a98962b417,2023-02-08,327,1,99000,99000.0,742,1,49500.0,1,1,1,1,Small Order Occasional Buyer
